Model,Mark,MQC Tool,IEX Tool,Lot,Slot,Date,Image name,Image Angle,um_per_px,Top(px),Buttom(px),Xedge(px),2Dcode_width(px),2Dcode_height(px),2Dcode_dot count,Top(um),Buttom(um),Xedge(um),2Dcode_width(um),2Dcode_height(um),Judge,Alert,PATH
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,186_11_0_err_judge_m.jpg,0,0.12228260869565218,75,78,Mid,,,,663,690,Mid,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/186_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,187_11_0_err_judge_m.jpg,0,0.11404347826086955,71,59,80,102,102,74,628,522,708,902,902,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/187_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,188_11_0_err_judge_m.jpg,0,0.11521739130434783,55,56,62,,,,487,495,548,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/188_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,189_11_0_err_judge_m.jpg,0,0.11264130434782609,65,58,Mid,103,102,31,575,513,Mid,911,902,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/189_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,190_11_0_err_judge_m.jpg,0,0.11454347826086955,76,54,81,103,102,30,672,478,717,911,902,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/190_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,191_11_0_err_judge_m.jpg,0,0.11521739130434783,52,59,57,,,,460,522,504,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/191_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,192_11_0_err_judge_m.jpg,0,0.12228260869565218,78,78,Mid,,,,690,690,Mid,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/192_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,193_11_0_err_judge_m.jpg,0,0.11531521739130435,75,57,90,104,101,61,663,504,796,920,893,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/193_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,194_11_0_err_judge_m.jpg,0,0.11521739130434783,69,77,83,,,,610,681,734,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/194_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,195_11_0_err_judge_m.jpg,0,0.11214130434782608,59,64,Mid,102,102,69,522,566,Mid,902,902,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/195_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,196_11_0_err_judge_m.jpg,0,0.11404347826086955,69,59,74,102,104,56,610,522,655,902,920,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/196_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,197_11_0_err_judge_m.jpg,0,0.11521739130434783,69,77,106,,,,610,681,938,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/197_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,198_11_0_err_judge_m.jpg,0,0.12228260869565218,75,80,Mid,,,,663,708,Mid,,,NG,Buttom OVER SPEC (708),http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/198_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,199_11_0_err_judge_m.jpg,0,0.11454347826086955,69,59,82,103,104,37,610,522,725,911,920,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/199_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,200_11_0_err_judge_m.jpg,0,0.11684782608695653,73,77,87,,,,646,681,770,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/200_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,201_11_0_err_judge_m.jpg,0,0.12228260869565218,78,78,Mid,,,,690,690,Mid,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/201_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,202_11_0_err_judge_m.jpg,0,0.11481521739130435,74,56,80,103,103,25,655,495,708,911,911,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/202_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,203_11_0_err_judge_m.jpg,0,0.11521739130434783,53,58,60,,,,469,513,531,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/203_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,204_11_0_err_judge_m.jpg,0,0.11214130434782608,64,60,Mid,102,101,22,566,531,Mid,902,893,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/204_11_0_err_judge_m.jpg
156HT6,V24A85E100_19_156HT6,AAMOV200,AAIEX100,V24A85E100,19,20240812124522,205_11_0_err_judge_m.jpg,0,0.11304347826086956,74,57,84,100,101,21,655,504,743,885,893,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_19_156HT6/205_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,132_11_0_err_judge_m.jpg,0,0.1066195652173913,47,49,140,104,105,37,408,425,1214,902,911,NG,XEdge OVER SPEC (1214),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/132_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,133_11_0_err_judge_m.jpg,0,0.10929347826086956,51,52,59,105,106,30,442,451,512,911,919,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/133_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,134_11_0_err_judge_m.jpg,0,0.10925,51,52,85,106,104,31,442,451,737,919,902,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/134_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,135_11_0_err_measure_edge_m.jpg,-90,0.11358695652173913,76,66,150,,,,659,572,1301,,,NG,XEdge OVER SPEC (1301),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/135_11_0_err_measure_edge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,136_11_0_err_measure_edge_m.jpg,-90,0.11029347826086956,55,47,Mid,107,111,10,477,408,Mid,928,963,NG,2Dcode dot count<15(10),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/136_11_0_err_measure_edge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,137_11_0_err_measure_edge_m.jpg,-90,0.10879347826086956,55,50,Mid,104,109,13,477,434,Mid,902,945,NG,2Dcode dot count<15(13),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/137_11_0_err_measure_edge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,138_11_0_err_judge_m.jpg,0,0.11684782608695653,65,45,52,,,,564,390,451,,,NG,XEdge OVER SPEC (451),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/138_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,139_11_0_err_judge_m.jpg,0,0.11477173913043479,76,49,Mid,104,106,17,659,425,Mid,902,919,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/139_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,140_11_0_err_judge_m.jpg,0,0.11631521739130435,76,51,97,106,106,20,659,442,841,919,919,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/140_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,141_11_0_err_judge_m.jpg,0,0.11092391304347826,64,45,Mid,105,106,13,555,390,Mid,911,919,NG,2Dcode dot count<15(13),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/141_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,142_11_0_err_measure_edge_m.jpg,0,0.11527173913043479,77,48,58,105,106,11,668,416,503,911,919,NG,2Dcode dot count<15(11),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/142_11_0_err_measure_edge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,143_11_0_err_judge_m.jpg,0,0.11531521739130435,76,50,155,104,107,10,659,434,1344,902,928,NG,"2Dcode dot count<15(10)
XEdge OVER SPEC (1344)",http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/143_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,144_11_0_err_judge_m.jpg,0,0.11684782608695653,63,41,Mid,,,,546,356,Mid,,,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/144_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,145_11_0_err_judge_m.jpg,0,0.11514130434782609,68,47,Mid,108,110,16,590,408,Mid,937,954,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/145_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,146_11_0_err_judge_m.jpg,0,0.11781521739130435,73,48,105,109,112,11,633,416,911,945,971,NG,2Dcode dot count<15(11),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/146_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,147_11_0_err_judge_m.jpg,0,0.10692391304347826,61,51,Mid,97,103,13,529,442,Mid,841,893,NG,2Dcode dot count<15(13),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/147_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,148_11_0_err_judge_m.jpg,0,0.11264130434782609,67,54,Mid,103,104,16,581,468,Mid,893,902,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/148_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,149_11_0_err_judge_m.jpg,0,0.11481521739130435,74,56,103,103,103,14,642,486,893,893,893,NG,2Dcode dot count<15(14),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/149_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,150_11_0_err_judge_m.jpg,0,0.11684782608695653,66,46,56,,,,572,399,486,,,NG,XEdge OVER SPEC (486),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/150_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,151_11_0_err_judge_m.jpg,0,0.11454347826086955,78,50,Mid,103,104,18,676,434,Mid,893,902,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/151_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,152_11_0_err_judge_m.jpg,0,0.11531521739130435,78,51,100,104,104,14,676,442,867,902,902,NG,2Dcode dot count<15(14),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/152_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,153_11_0_err_judge_m.jpg,0,0.10942391304347826,64,47,79,102,104,17,555,408,685,885,902,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/153_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,154_11_0_err_measure_edge_m.jpg,0,0.11504347826086955,77,50,56,104,105,17,668,434,486,902,911,NG,XEdge OVER SPEC (486),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/154_11_0_err_measure_edge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,155_11_0_err_measure_edge_m.jpg,0,0.11531521739130435,75,53,153,104,105,17,650,460,1327,902,911,NG,XEdge OVER SPEC (1327),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/155_11_0_err_measure_edge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,156_11_0_err_judge_m.jpg,0,0.11059782608695652,74,43,Mid,100,106,15,642,373,Mid,867,919,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/156_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,157_11_0_err_judge_m.jpg,0,0.11414130434782609,71,46,Mid,106,108,15,616,399,Mid,919,937,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/157_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,158_11_0_err_judge_m.jpg,0,0.11631521739130435,77,48,105,106,108,8,668,416,911,919,937,NG,2Dcode dot count<15(8),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/158_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,159_11_0_err_judge_m.jpg,0,0.10692391304347826,63,49,51,97,103,11,546,425,442,841,893,NG,"2Dcode dot count<15(11)
XEdge OVER SPEC (442)",http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/159_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,160_11_0_err_judge_m.jpg,0,0.11531521739130435,78,53,Mid,104,102,9,676,460,Mid,902,885,NG,2Dcode dot count<15(9),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/160_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,161_11_0_err_judge_m.jpg,0,0.11481521739130435,75,55,141,103,103,8,650,477,1223,893,893,NG,"2Dcode dot count<15(8)
XEdge OVER SPEC (1223)",http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/161_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,162_11_0_err_judge_m.jpg,0,0.11684782608695653,64,45,62,,,,555,390,538,,,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/162_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,163_11_0_err_judge_m.jpg,0,0.11654347826086955,76,48,Mid,107,108,10,659,416,Mid,928,937,NG,2Dcode dot count<15(10),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/163_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,164_11_0_err_judge_m.jpg,0,0.11631521739130435,76,51,95,106,106,12,659,442,824,919,919,NG,2Dcode dot count<15(12),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/164_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,165_11_0_err_judge_m.jpg,0,0.10992391304347826,69,43,Mid,103,103,16,598,373,Mid,893,893,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/165_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,166_11_0_err_judge_m.jpg,0,0.11454347826086955,82,47,57,103,103,19,711,408,494,893,893,NG,"TOP OVER SPEC (711)
XEdge OVER SPEC (494)",http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/166_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,167_11_0_err_judge_m.jpg,0,0.11531521739130435,81,49,115,104,103,17,702,425,997,902,893,NG,TOP OVER SPEC (702),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/167_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,168_11_0_err_judge_m.jpg,0,0.10842391304347826,66,43,50,100,106,14,572,373,434,867,919,NG,"2Dcode dot count<15(14)
XEdge OVER SPEC (434)",http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/168_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,169_11_0_err_judge_m.jpg,0,0.11731521739130435,77,46,Mid,108,110,24,668,399,Mid,937,954,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/169_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,170_11_0_err_judge_m.jpg,0,0.11631521739130435,77,47,105,106,109,28,668,408,911,919,945,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/170_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,171_11_0_err_judge_m.jpg,0,0.10592391304347826,62,50,Mid,95,103,15,538,434,Mid,824,893,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/171_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,172_11_0_err_judge_m.jpg,0,0.11504347826086955,75,53,Mid,104,104,16,650,460,Mid,902,902,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/172_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,173_11_0_err_judge_m.jpg,0,0.11531521739130435,74,55,102,104,104,15,642,477,885,902,902,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/173_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,174_11_0_err_judge_m.jpg,0,0.11684782608695653,67,45,55,,,,581,390,477,,,NG,XEdge OVER SPEC (477),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/174_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,175_11_0_err_judge_m.jpg,0,0.11504347826086955,78,49,Mid,104,105,25,676,425,Mid,902,911,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/175_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,176_11_0_err_judge_m.jpg,0,0.11531521739130435,79,51,93,104,103,32,685,442,806,902,893,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/176_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,177_11_0_err_measure_edge_m.jpg,0,0.11042391304347826,64,47,Mid,104,104,13,555,408,Mid,902,902,NG,2Dcode dot count<15(13),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/177_11_0_err_measure_edge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,178_11_0_err_measure_edge_m.jpg,0,0.11431521739130435,79,51,54,102,103,11,685,442,468,885,893,NG,"2Dcode dot count<15(11)
XEdge OVER SPEC (468)",http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/178_11_0_err_measure_edge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,179_11_0_err_measure_edge_m.jpg,0,0.11481521739130435,76,53,113,103,104,13,659,460,980,893,902,NG,2Dcode dot count<15(13),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/179_11_0_err_measure_edge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,180_11_0_err_judge_m.jpg,0,0.10742391304347826,67,43,Mid,98,105,18,581,373,Mid,850,911,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/180_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,181_11_0_err_judge_m.jpg,0,0.11531521739130435,81,46,Mid,104,106,22,702,399,Mid,902,919,NG,TOP OVER SPEC (702),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/181_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,182_11_0_err_judge_m.jpg,0,0.11531521739130435,80,48,104,104,105,23,694,416,902,902,911,NG,TOP OVER SPEC (694),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/182_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,183_11_0_err_judge_m.jpg,0,0.10592391304347826,64,50,55,95,101,14,555,434,477,824,876,NG,"2Dcode dot count<15(14)
XEdge OVER SPEC (477)",http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/183_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,184_11_0_err_judge_m.jpg,0,0.11264130434782609,70,53,Mid,103,102,14,607,460,Mid,893,885,NG,2Dcode dot count<15(14),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/184_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,185_11_0_err_judge_m.jpg,0,0.11431521739130435,76,55,138,102,102,16,659,477,1197,885,885,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/185_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,186_11_0_err_judge_m.jpg,0,0.11684782608695653,65,45,58,,,,564,390,503,,,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/186_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,187_11_0_err_measure_edge_m.jpg,0,0.11781521739130435,77,48,Mid,109,108,17,668,416,Mid,945,937,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/187_11_0_err_measure_edge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,188_11_0_err_measure_edge_m.jpg,0,0.11631521739130435,76,51,94,106,106,18,659,442,815,919,919,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/188_11_0_err_measure_edge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,189_11_0_err_judge_m.jpg,0,0.11042391304347826,68,43,Mid,104,104,15,590,373,Mid,902,902,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/189_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,190_11_0_err_judge_m.jpg,0,0.11554347826086955,81,47,54,105,104,17,702,408,468,911,902,NG,"TOP OVER SPEC (702)
XEdge OVER SPEC (468)",http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/190_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,191_11_0_err_judge_m.jpg,0,0.11531521739130435,80,49,114,104,104,15,694,425,989,902,902,NG,TOP OVER SPEC (694),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/191_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,192_11_0_err_judge_m.jpg,0,0.10692391304347826,66,44,Mid,97,105,16,572,382,Mid,841,911,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/192_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,193_11_0_err_judge_m.jpg,0,0.11581521739130435,78,47,Mid,105,108,19,676,408,Mid,911,937,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/193_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,194_11_0_err_judge_m.jpg,0,0.11581521739130435,78,49,107,105,106,8,676,425,928,911,919,NG,2Dcode dot count<15(8),http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/194_11_0_err_judge_m.jpg
16HAN2,5C4A84L300_02_16HAN2,AAMOV400,AAIEX600,5C4A84L300,2,20240811133332,195_11_0_err_judge_m.jpg,0,0.11684782608695653,62,50,Mid,,,,538,434,Mid,,,OK,,http://10.97.141.73/chipid2dcode/5C4A84L300_02_16HAN2/195_11_0_err_judge_m.jpg
